0	R	16002
4	J	16189
4	R	16189
4	W	16189
0	R	16189
4	J	16374
4	R	16374
4	W	16374
0	R	16374
4	J	16431
4	R	16431
4	W	16431
0	R	16431
4	J	16598
4	R	16598
4	W	16598
0	R	16599
4	J	17027
4	R	17027
4	W	17027
0	R	17027
4	J	17143
4	R	17143
4	W	17143
0	R	17143
4	J	17973
4	R	17973
4	W	17973
0	R	17973
4	J	18136
4	R	18136
4	W	18136
0	R	18136
4	J	18207
4	R	18207
4	W	18207
0	R	18207
4	J	18403
4	R	18403
4	W	18403
0	R	18403
4	J	18599
4	R	18599
4	W	18599
0	R	18599
4	J	18894
4	R	18895
4	W	18895
0	R	18895
4	J	19395
4	R	19395
4	W	19395
0	R	19395
4	J	19576
4	R	19576
4	W	19576
0	R	19576
4	J	19682
4	R	19683
4	W	19683
0	R	19683
4	J	19797
4	R	19797
4	W	19797
0	R	19797
4	J	20059
4	R	20059
4	W	20059
0	R	20059
4	J	20216
4	R	20216
4	W	20216
0	R	20216
4	J	22156
4	R	22156
4	W	22156
0	R	22156
4	J	22371
4	R	22371
4	W	22371
0	R	22371
4	J	25692
4	R	25692
6	N	25694
6	J	25695
4	W	25695
6	R	25696
7	N	25700
7	J	25700
6	W	25701
7	R	25701
7	E	25753
6	J	25753
6	R	25753
8	N	25754
8	J	25755
6	W	25755
8	R	25755
8	E	25854
6	J	25854
6	R	25855
9	N	25855
9	J	25856
6	W	25856
9	R	25856
9	E	25881
6	J	25882
6	R	25882
10	N	25884
10	J	25884
6	W	25884
10	R	25884
10	E	25963
6	J	25963
6	R	25964
6	E	25966
4	J	25966
4	R	25966
11	N	25966
11	J	25967
4	W	25967
11	R	25967
4	J	25969
11	E	25970
4	R	25970
4	W	25970
0	R	25970
4	J	29258
4	R	29258
4	W	29258
0	R	29258
4	J	29438
4	R	29438
4	W	29438
0	R	29438
4	J	29458
4	R	29458
4	W	29458
0	R	29459
4	J	29627
4	R	29627
4	W	29627
0	R	29627
4	J	29761
4	R	29761
4	W	29761
0	R	29761
4	J	29936
4	R	29936
4	W	29936
0	R	29936
4	J	30033
4	R	30033
4	W	30033
0	R	30033
4	J	30198
4	R	30198
4	W	30199
0	R	30199
4	J	30293
4	R	30293
12	N	30294
12	J	30295
4	W	30295
12	R	30295
