16	J	8233
15	R	8233
15	J	8248
14	R	8248
14	J	8263
13	R	8263
13	J	8278
12	R	8278
12	J	8293
11	R	8293
9	J	8308
11	J	8308
9	R	8308
9	W	8308
10	R	8308
10	J	8323
18	R	8323
18	J	8338
17	R	8338
17	J	8353
16	R	8353
16	J	8368
15	R	8368
15	J	8383
14	R	8383
14	J	8398
13	R	8398
9	J	8413
13	J	8413
9	R	8413
9	W	8413
12	R	8413
12	J	8428
11	R	8428
11	J	8443
10	R	8443
10	J	8458
18	R	8458
18	J	8473
17	R	8473
17	J	8488
16	R	8488
16	J	8503
15	R	8503
9	J	8518
15	J	8518
9	R	8518
9	W	8518
14	R	8518
14	J	8533
13	R	8533
13	J	8548
12	R	8548
12	J	8563
11	R	8563
11	J	8578
10	R	8578
10	J	8593
18	R	8593
18	J	8608
17	R	8608
9	J	8623
17	J	8623
9	R	8623
9	W	8623
16	R	8623
16	J	8638
15	R	8638
15	J	8653
14	R	8653
14	J	8668
13	R	8668
13	J	8683
12	R	8683
12	J	8698
11	R	8698
11	J	8713
10	R	8713
9	J	8728
10	J	8728
9	R	8728
9	W	8728
18	R	8728
18	J	8743
17	R	8743
17	J	8758
16	R	8758
16	J	8773
15	R	8773
15	J	8788
14	R	8788
14	J	8803
13	R	8803
13	J	8818
12	R	8818
9	J	8833
12	J	8833
9	R	8833
9	W	8833
11	R	8833
11	J	8848
10	R	8848
10	J	8863
18	R	8863
18	J	8878
17	R	8878
17	J	8893
16	R	8893
16	J	8908
15	R	8908
15	J	8923
14	R	8923
9	J	8938
14	J	8938
9	R	8938
9	W	8938
13	R	8938
13	J	8953
12	R	8953
12	J	8968
11	R	8968
11	J	8983
10	R	8983
10	J	8998
18	R	8998
18	J	9013
17	R	9013
17	J	9028
16	R	9028
9	J	9043
16	J	9043
9	R	9043
9	W	9043
15	R	9043
15	J	9058
14	R	9058
14	J	9073
13	R	9073
13	J	9088
12	R	9088
12	J	9103
11	R	9103
11	J	9118
10	R	9118
10	J	9133
18	R	9133
9	J	9148
18	J	9148
9	R	9148
9	W	9148
17	R	9148
17	J	9163
16	R	9163
16	J	9178
15	R	9178
15	J	9193
14	R	9193
14	J	9208
13	R	9208
13	J	9223
12	R	9223
12	J	9238
11	R	9238
9	J	9253
11	J	9253
9	R	9253
9	W	9253
10	R	9253
10	J	9268
18	R	9268
18	J	9283
17	R	9283
17	J	9298
16	R	9298
16	J	9313
15	R	9313
15	J	9328
14	R	9328
14	J	9343
13	R	9343
9	J	9358
13	J	9358
9	R	9358
9	W	9358
12	R	9358
12	J	9373
11	R	9373
11	J	9388
10	R	9388
10	J	9403
18	R	9403
18	J	9418
17	R	9418
17	J	9433
16	R	9433
16	J	9448
15	R	9448
9	J	9463
15	J	9463
9	R	9463
9	W	9463
14	R	9463
14	J	9478
13	R	9478
13	J	9493
12	R	9493
12	J	9508
11	R	9508
11	J	9523
10	R	9523
10	W	9528
18	R	9528
18	J	9543
17	R	9543
17	J	9558
16	R	9558
9	J	9573
16	J	9573
9	R	9573
9	W	9573
15	R	9573
15	J	9588
14	R	9588
14	J	9603
13	R	9603
13	J	9618
12	R	9618
10	J	9633
12	J	9633
10	R	9633
10	W	9633
11	R	9633
11	J	9648
18	R	9648
18	J	9663
17	R	9663
9	J	9678
17	J	9678
9	R	9678
9	W	9678
16	R	9678
16	J	9693
15	R	9693
15	J	9708
14	R	9708
14	J	9723
13	R	9723
10	J	9738
13	J	9738
10	R	9738
10	W	9738
12	R	9738
12	J	9753
11	R	9753
11	J	9768
18	R	9768
9	J	9783
18	J	9783
9	R	9783
9	W	9783
17	R	9783
17	J	9798
16	R	9798
16	J	9813
15	R	9813
15	J	9828
14	R	9828
10	J	9843
14	J	9843
10	R	9843
10	W	9843
13	R	9843
13	J	9858
12	R	9858
12	J	9873
11	R	9873
9	J	9888
11	J	9888
9	R	9888
9	E	9888
8	J	9888
8	R	9888
8	E	9889
4	J	9889
4	R	9889
19	N	9889
19	J	9889
4	W	9890
19	R	9890
4	J	9892
19	E	9893
4	R	9893
4	W	9893
18	R	9893
18	J	9908
17	R	9908
17	J	9923
16	R	9923
16	J	9938
15	R	9938
10	J	9953
15	J	9953
10	R	9953
10	W	9953
14	R	9953
14	J	9968
13	R	9968
13	J	9983
12	R	9983
12	J	9998
11	R	9998
11	J	10013
18	R	10013
18	J	10028
17	R	10028
17	J	10043
16	R	10043
10	J	10058
16	J	10058
10	R	10058
10	W	10058
15	R	10058
15	J	10073
14	R	10073
14	J	10088
13	R	10088
13	J	10103
12	R	10103
12	J	10118
11	R	10118
11	J	10133
18	R	10133
18	J	10148
17	R	10148
10	J	10163
17	J	10163
10	R	10163
10	W	10163
16	R	10163
16	J	10178
15	R	10178
15	J	10193
14	R	10193
14	J	10208
13	R	10208
13	J	10223
12	R	10223
12	J	10238
11	R	10238
11	J	10253
18	R	10253
10	J	10268
18	J	10268
10	R	10268
10	W	10268
17	R	10268
17	J	10283
16	R	10283
16	J	10298
15	R	10298
15	J	10313
14	R	10313
14	J	10328
13	R	10328
13	J	10343
12	R	10343
12	J	10358
11	R	10358
10	J	10373
11	J	10373
10	R	10373
10	W	10373
18	R	10373
18	J	10388
17	R	10388
17	J	10403
16	R	10403
16	J	10418
15	R	10418
15	J	10433
14	R	10433
14	J	10448
13	R	10448
13	J	10463
12	R	10463
10	J	10478
12	J	10478
10	R	10478
10	W	10478
11	R	10478
11	J	10493
18	R	10493
18	J	10508
17	R	10508
17	J	10523
16	R	10523
16	J	10538
15	R	10538
15	J	10553
14	R	10553
14	J	10568
13	R	10568
10	J	10583
13	J	10583
10	R	10583
10	W	10583
12	R	10583
12	J	10598
11	R	10598
11	J	10613
18	R	10613
18	J	10628
17	R	10628
17	J	10643
16	R	10643
16	J	10658
15	R	10658
15	J	10673
14	R	10673
10	J	10688
14	J	10688
10	R	10688
10	W	10688
13	R	10688
13	J	10703
12	R	10703
12	J	10718
11	R	10718
11	J	10733
18	R	10733
18	J	10748
17	R	10748
17	J	10763
16	R	10763
16	J	10778
15	R	10778
10	J	10793
15	J	10793
10	R	10793
10	W	10793
14	R	10793
14	J	10808
13	R	10808
13	J	10823
12	R	10823
12	J	10838
11	R	10838
11	J	10853
18	R	10853
18	J	10868
17	R	10868
17	J	10883
16	R	10883
10	J	10898
16	J	10898
10	R	10898
10	W	10898
15	R	10898
15	J	10913
14	R	10913
14	J	10928
13	R	10928
13	J	10943
12	R	10943
12	J	10958
11	R	10958
11	J	10973
18	R	10973
18	J	10988
17	R	10988
10	J	11003
17	J	11003
10	R	11003
10	W	11003
16	R	11003
16	J	11018
15	R	11018
15	J	11033
14	R	11033
14	J	11048
13	R	11048
13	J	11063
12	R	11063
12	J	11078
11	R	11078
11	W	11088
18	R	11088
18	J	11103
17	R	11103
10	J	11118
17	J	11118
10	R	11118
10	W	11118
16	R	11118
16	J	11133
15	R	11133
15	J	11148
14	R	11148
14	J	11163
13	R	11163
13	J	11178
12	R	11178
11	J	11193
12	J	11193
11	R	11193
11	W	11193
18	R	11193
18	J	11208
17	R	11208
10	J	11223
17	J	11223
10	R	11223
10	W	11223
16	R	11223
16	J	11238
15	R	11238
15	J	11253
14	R	11253
14	J	11268
13	R	11268
13	J	11283
12	R	11283
11	J	11298
12	J	11298
11	R	11298
11	W	11298
18	R	11298
18	J	11313
17	R	11313
10	J	11328
17	J	11328
10	R	11328
10	W	11328
16	R	11328
16	J	11343
15	R	11343
15	J	11358
14	R	11358
14	J	11373
13	R	11373
13	J	11388
12	R	11388
11	J	11403
12	J	11403
11	R	11403
11	W	11403
18	R	11403
18	J	11418
17	R	11418
10	J	11433
17	J	11433
10	R	11433
10	E	11433
1	J	11433
1	R	11433
1	W	11433
16	R	11433
16	J	11448
15	R	11448
15	J	11463
14	R	11463
14	J	11478
13	R	11478
13	J	11493
12	R	11493
11	J	11508
12	J	11508
11	R	11508
11	W	11508
18	R	11508
18	J	11523
17	R	11523
17	J	11538
16	R	11538
16	J	11553
15	R	11553
15	J	11568
14	R	11568
14	J	11583
13	R	11583
13	J	11598
12	R	11598
11	J	11613
12	J	11613
11	R	11613
11	W	11613
18	R	11613
18	J	11628
17	R	11628
17	J	11643
16	R	11643
16	J	11658
15	R	11658
15	J	11673
14	R	11673
14	J	11688
13	R	11688
13	J	11703
12	R	11703
11	J	11718
12	J	11718
11	R	11718
11	W	11718
18	R	11718
18	J	11733
17	R	11733
17	J	11748
16	R	11748
16	J	11763
15	R	11763
15	J	11778
14	R	11778
14	J	11793
13	R	11793
13	J	11808
12	R	11808
11	J	11823
12	J	11823
11	R	11823
11	W	11823
18	R	11823
18	J	11838
17	R	11838
17	J	11853
16	R	11853
16	J	11868
15	R	11868
15	J	11883
14	R	11883
14	J	11898
13	R	11898
13	J	11913
12	R	11913
11	J	11928
12	J	11928
11	R	11928
11	W	11928
18	R	11928
18	J	11943
17	R	11943
17	J	11958
16	R	11958
16	J	11973
15	R	11973
15	J	11988
14	R	11988
14	J	12003
13	R	12003
13	J	12018
12	R	12018
11	J	12033
12	J	12033
11	R	12033
11	W	12033
18	R	12033
18	J	12048
17	R	12048
17	J	12063
16	R	12063
16	J	12078
15	R	12078
15	J	12093
14	R	12093
14	J	12108
13	R	12108
13	J	12123
12	R	12123
11	J	12138
12	J	12138
11	R	12138
11	W	12138
18	R	12138
18	J	12153
17	R	12153
17	J	12168
16	R	12168
16	J	12183
15	R	12183
15	J	12198
14	R	12198
14	J	12213
13	R	12213
13	J	12228
12	R	12228
11	J	12243
12	J	12243
11	R	12243
11	W	12243
18	R	12243
18	J	12258
17	R	12258
17	J	12273
16	R	12273
16	J	12288
15	R	12288
15	J	12303
14	R	12303
14	J	12318
13	R	12318
13	J	12333
12	R	12333
11	J	12348
12	J	12348
11	R	12348
11	W	12348
18	R	12348
18	J	12363
17	R	12363
17	J	12378
16	R	12378
16	J	12393
15	R	12393
15	J	12408
14	R	12408
14	J	12423
13	R	12423
13	J	12438
12	R	12438
11	J	12453
12	J	12453
11	R	12453
11	W	12453
18	R	12453
18	J	12468
17	R	12468
17	J	12483
16	R	12483
16	J	12498
15	R	12498
15	J	12513
14	R	12513
14	J	12528
13	R	12528
13	J	12543
12	R	12543
12	W	12543
18	R	12543
11	J	12558
18	J	12558
11	R	12558
11	W	12558
17	R	12558
17	J	12573
16	R	12573
16	J	12588
15	R	12588
15	J	12603
14	R	12603
14	J	12618
13	R	12618
13	J	12633
18	R	12633
12	J	12648
18	J	12648
12	R	12648
12	W	12648
17	R	12648
11	J	12663
17	J	12663
11	R	12663
11	W	12663
16	R	12663
16	J	12678
15	R	12678
15	J	12693
14	R	12693
14	J	12708
13	R	12708
13	J	12723
18	R	12723
18	J	12738
17	R	12738
12	J	12753
17	J	12753
12	R	12753
12	W	12753
16	R	12753
11	J	12768
16	J	12768
11	R	12768
11	E	12768
1	J	12768
1	R	12768
1	W	12768
15	R	12768
15	J	12783
14	R	12783
14	J	12798
13	R	12798
13	J	12813
18	R	12813
18	J	12828
17	R	12828
17	J	12843
16	R	12843
12	J	12858
16	J	12858
12	R	12858
12	W	12858
15	R	12858
15	J	12873
14	R	12873
14	J	12888
13	R	12888
13	J	12903
18	R	12903
18	J	12918
17	R	12918
17	J	12933
16	R	12933
16	J	12948
15	R	12948
12	J	12963
15	J	12963
12	R	12963
12	W	12963
14	R	12963
14	J	12978
13	R	12978
13	J	12993
18	R	12993
18	J	13008
17	R	13008
17	J	13023
16	R	13023
16	J	13038
15	R	13038
15	J	13053
14	R	13053
12	J	13068
14	J	13068
12	R	13068
12	W	13068
13	R	13068
13	J	13083
18	R	13083
18	J	13098
17	R	13098
17	J	13113
16	R	13113
16	J	13128
15	R	13128
15	J	13143
14	R	13143
14	J	13158
13	R	13158
12	J	13173
13	J	13173
12	R	13173
12	W	13173
18	R	13173
18	J	13188
17	R	13188
17	J	13203
16	R	13203
16	J	13218
15	R	13218
15	J	13233
14	R	13233
14	J	13248
13	R	13248
13	J	13263
18	R	13263
12	J	13278
18	J	13278
12	R	13278
12	W	13278
17	R	13278
17	J	13293
16	R	13293
16	J	13308
15	R	13308
15	J	13323
14	R	13323
14	J	13338
13	R	13338
13	J	13353
18	R	13353
18	J	13368
17	R	13368
12	J	13383
17	J	13383
12	R	13383
12	W	13383
16	R	13383
16	J	13398
15	R	13398
15	J	13413
14	R	13413
14	J	13428
13	R	13428
13	J	13443
18	R	13443
18	J	13458
17	R	13458
17	J	13473
16	R	13473
12	J	13488
16	J	13488
12	R	13488
12	W	13488
15	R	13488
15	J	13503
14	R	13503
14	J	13518
13	R	13518
13	J	13533
18	R	13533
18	J	13548
17	R	13548
17	J	13563
16	R	13563
16	J	13578
15	R	13578
12	J	13593
15	J	13593
12	R	13593
12	W	13593
14	R	13593
14	J	13608
13	R	13608
13	J	13623
18	R	13623
18	J	13638
17	R	13638
17	J	13653
16	R	13653
16	J	13668
15	R	13668
15	J	13683
14	R	13683
12	J	13698
14	J	13698
12	R	13698
12	W	13698
13	R	13698
13	W	13703
18	R	13703
18	J	13718
17	R	13718
17	J	13733
16	R	13733
16	J	13748
15	R	13748
15	J	13763
14	R	13763
14	J	13778
18	R	13778
18	J	13793
17	R	13793
13	J	13808
12	J	13808
17	J	13808
12	R	13808
12	W	13808
13	R	13808
13	W	13808
16	R	13808
16	J	13823
15	R	13823
15	J	13838
14	R	13838
14	J	13853
18	R	13853
18	J	13868
17	R	13868
17	J	13883
16	R	13883
16	J	13898
15	R	13898
13	J	13913
12	J	13913
15	J	13913
12	R	13913
12	W	13913
13	R	13913
13	W	13913
14	R	13913
14	J	13928
18	R	13928
18	J	13943
17	R	13943
17	J	13958
16	R	13958
16	J	13973
15	R	13973
15	J	13988
14	R	13988
14	J	14003
18	R	14003
13	J	14018
12	J	14018
18	J	14018
13	R	14018
13	W	14018
12	R	14018
12	E	14018
1	J	14018
1	R	14018
1	W	14018
17	R	14018
17	J	14033
16	R	14033
16	J	14048
15	R	14048
15	J	14063
14	R	14063
14	J	14078
18	R	14078
18	J	14093
17	R	14093
17	J	14108
16	R	14108
13	J	14123
16	J	14123
13	R	14123
13	W	14123
15	R	14123
15	J	14138
14	R	14138
14	J	14153
18	R	14153
18	J	14168
17	R	14168
17	J	14183
16	R	14183
16	J	14198
15	R	14198
15	J	14213
14	R	14213
13	J	14228
14	J	14228
13	R	14228
13	W	14228
18	R	14228
18	J	14243
17	R	14243
17	J	14258
16	R	14258
16	J	14273
15	R	14273
15	J	14288
14	R	14288
14	J	14303
18	R	14303
18	J	14318
17	R	14318
13	J	14333
17	J	14333
13	R	14333
13	W	14333
16	R	14333
16	J	14348
15	R	14348
15	J	14363
14	R	14363
14	J	14378
18	R	14378
18	J	14393
17	R	14393
17	J	14408
16	R	14408
16	J	14423
15	R	14423
13	J	14438
15	J	14438
13	R	14438
13	W	14438
14	R	14438
14	J	14453
18	R	14453
18	J	14468
17	R	14468
17	J	14483
16	R	14483
16	J	14498
15	R	14498
15	J	14513
14	R	14513
14	J	14528
18	R	14528
13	J	14543
18	J	14543
13	R	14543
13	W	14543
17	R	14543
17	J	14558
16	R	14558
16	J	14573
15	R	14573
15	J	14588
14	R	14588
14	J	14603
18	R	14603
18	J	14618
17	R	14618
17	J	14633
16	R	14633
13	J	14648
16	J	14648
13	R	14648
13	W	14648
15	R	14648
15	J	14663
14	R	14663
14	W	14673
18	R	14673
18	J	14688
17	R	14688
17	J	14703
16	R	14703
16	J	14718
15	R	14718
15	J	14733
18	R	14733
18	J	14748
17	R	14748
13	J	14763
17	J	14763
13	R	14763
13	W	14763
16	R	14763
14	J	14778
16	J	14778
14	R	14778
14	W	14778
15	R	14778
15	J	14793
18	R	14793
18	J	14808
17	R	14808
17	J	14823
16	R	14823
16	J	14838
15	R	14838
15	J	14853
18	R	14853
13	J	14868
18	J	14868
13	R	14868
13	W	14868
17	R	14868
14	J	14883
17	J	14883
14	R	14883
14	W	14883
16	R	14883
16	J	14898
15	R	14898
15	J	14913
18	R	14913
18	J	14928
17	R	14928
17	J	14943
16	R	14943
16	J	14958
15	R	14958
13	J	14973
15	J	14973
13	R	14973
13	E	14973
1	J	14973
1	R	14973
1	W	14973
18	R	14973
14	J	14988
18	J	14988
14	R	14988
14	W	14988
17	R	14988
17	J	15003
16	R	15003
16	J	15018
15	R	15018
15	J	15033
18	R	15033
18	J	15048
17	R	15048
17	J	15063
16	R	15063
16	J	15078
15	R	15078
14	J	15093
15	J	15093
14	R	15093
14	W	15093
18	R	15093
18	J	15108
17	R	15108
17	J	15123
16	R	15123
16	J	15138
15	R	15138
15	J	15153
18	R	15153
18	J	15168
17	R	15168
17	J	15183
16	R	15183
14	J	15198
16	J	15198
14	R	15198
14	W	15198
15	R	15198
15	J	15213
18	R	15213
18	J	15228
17	R	15228
17	J	15243
16	R	15243
16	J	15258
15	R	15258
15	J	15273
18	R	15273
18	J	15288
17	R	15288
14	J	15303
17	J	15303
14	R	15303
14	W	15303
16	R	15303
16	J	15318
15	R	15318
15	J	15333
18	R	15333
18	J	15348
17	R	15348
17	J	15363
16	R	15363
16	J	15378
15	R	15378
15	J	15393
18	R	15393
14	J	15408
18	J	15408
14	R	15408
14	W	15408
17	R	15408
17	J	15423
16	R	15423
16	J	15438
15	R	15438
15	J	15453
18	R	15453
18	J	15468
17	R	15468
17	J	15483
16	R	15483
16	J	15498
15	R	15498
15	W	15498
18	R	15498
14	J	15513
18	J	15513
14	R	15513
14	W	15513
17	R	15513
17	J	15528
16	R	15528
16	J	15543
18	R	15543
18	J	15558
17	R	15558
17	J	15573
16	R	15573
16	J	15588
18	R	15588
15	J	15603
18	J	15603
15	R	15603
15	W	15603
17	R	15603
14	J	15618
17	J	15618
14	R	15618
14	W	15618
16	R	15618
16	J	15633
18	R	15633
18	J	15648
17	R	15648
17	J	15663
16	R	15663
16	J	15678
18	R	15678
18	J	15693
17	R	15693
15	J	15708
17	J	15708
15	R	15708
15	W	15708
16	R	15708
14	J	15723
16	J	15723
14	R	15723
14	E	15723
1	J	15723
1	R	15723
1	W	15723
18	R	15723
18	J	15738
17	R	15738
17	J	15753
16	R	15753
16	J	15768
18	R	15768
18	J	15783
17	R	15783
17	J	15798
16	R	15798
15	J	15813
16	J	15813
15	R	15813
15	W	15813
18	R	15813
18	J	15828
17	R	15828
17	J	15843
16	R	15843
16	J	15858
18	R	15858
18	J	15873
17	R	15873
17	J	15888
16	R	15888
16	J	15903
18	R	15903
15	J	15918
18	J	15918
15	R	15918
15	W	15918
17	R	15918
17	J	15933
16	R	15933
16	J	15948
18	R	15948
18	J	15963
17	R	15963
17	J	15978
16	R	15978
16	J	15993
18	R	15993
18	J	16008
17	R	16008
15	J	16023
17	J	16023
15	R	16023
15	W	16023
16	R	16023
16	J	16038
18	R	16038
18	J	16053
17	R	16053
17	J	16068
16	R	16068
16	W	16073
18	R	16073
18	J	16088
17	R	16088
17	J	16103
18	R	16103
18	J	16118
17	R	16118
15	J	16133
17	J	16133
15	R	16133
15	W	16133
18	R	16133
18	J	16148
17	R	16148
17	J	16163
18	R	16163
16	J	16178
18	J	16178
16	R	16178
16	W	16178
17	R	16178
17	J	16193
18	R	16193
18	J	16208
17	R	16208
17	J	16223
18	R	16223
15	J	16238
18	J	16238
15	R	16238
15	W	16238
17	R	16238
17	J	16253
18	R	16253
18	J	16268
17	R	16268
16	J	16283
17	J	16283
16	R	16283
16	W	16283
18	R	16283
18	J	16298
17	R	16298
17	J	16313
18	R	16313
18	J	16328
17	R	16328
15	J	16343
17	J	16343
15	R	16343
15	E	16343
1	J	16343
1	R	16343
1	W	16343
18	R	16343
18	J	16358
17	R	16358
17	J	16373
18	R	16373
16	J	16388
18	J	16388
16	R	16388
16	W	16388
17	R	16388
17	J	16403
18	R	16403
18	J	16418
17	R	16418
17	J	16433
18	R	16433
18	J	16448
17	R	16448
17	W	16458
18	R	16458
16	J	16503
18	J	16503
16	R	16503
16	W	16503
18	R	16503
17	J	16563
18	J	16563
17	R	16563
17	W	16563
18	R	16563
16	J	16608
18	J	16608
16	R	16608
16	W	16608
18	R	16608
18	W	16653
0	R	16653
17	J	16664
17	R	16664
17	W	16664
0	R	16664
16	J	16709
16	R	16709
16	E	16709
1	J	16709
1	R	16709
1	W	16709
0	R	16709
18	J	16754
18	R	16754
18	W	16754
0	R	16754
17	J	16765
17	R	16765
17	W	16765
0	R	16765
18	J	16855
18	R	16855
18	E	16855
1	J	16855
1	R	16855
1	W	16855
0	R	16855
17	J	16866
17	R	16866
17	E	16866
1	J	16866
1	R	16866
1	W	16866
0	R	16866
4	J	16913
4	R	16913
4	W	16913
0	R	16913
4	J	17096
4	R	17096
4	W	17096
0	R	17096
4	J	17263
4	R	17263
4	W	17263
0	R	17263
4	J	17532
4	R	17532
4	W	17532
0	R	17532
4	J	17867
4	R	17867
4	W	17867
0	R	17867
4	J	18054
4	R	18054
4	W	18054
0	R	18054
4	J	23139
4	R	23139
4	W	23139
0	R	23139
4	J	23302
4	R	23302
4	W	23302
0	R	23302
4	J	23735
4	R	23735
20	N	23736
20	J	23737
4	W	23737
20	R	23737
